,id,conversation_id,created_at,date,tweet,language,hashtags
1906,1547870578861678594,1547870578861678594,1657876078000.0,2022-07-15 09:07:58,Client Diaries!!! Our Clients have the best things to say about us!  Log onto:  https://t.co/yoGod0Ty1Q to explore our website. To download our app click on Play Store:  https://t.co/zbPz3TMuZQ  #InvestOnline #Client #feedback #MutualFunds #App #investment #COVID19 #India  https://t.co/HieXKt78lK,en,"['investonline', 'client', 'feedback', 'mutualfunds', 'app', 'investment', 'covid19', 'india']"
1907,1547870504639311875,1547870504639311875,1657876061000.0,2022-07-15 09:07:41,"Now the word ""beef"" is offensive it seems.  #ArunachalPradesh #BrandNewSecularism #India  https://t.co/mmxPIqV0VL",en,"['arunachalpradesh', 'brandnewsecularism', 'india']"
1908,1547870483194183682,1547870483194183682,1657876055000.0,2022-07-15 09:07:35,"Why #pigs are killed just for taste? They are also animals,who can feel pain and love.  A humble req. to @narendramodi to ban #animalslaughter in #India   #EndSpeciesism  https://t.co/IJsOZIW67h",en,"['pigs', 'animalslaughter', 'india', 'endspeciesism']"
1909,1547870453854638082,1547870453854638082,1657876048000.0,2022-07-15 09:07:28,So-called secular state #India,en,['india']
1910,1547870308199108608,1547870308199108608,1657876014000.0,2022-07-15 09:06:54,DUO 🔥❤️ LOVE 🇮🇳🇵🇰 @babarazam258 💚 @imVkohli 💙  #BabarAzam𓃵 #KingKohli #ViratKohli𓃵 #ViratKohli #india #Pakistan #cricket #INDvsENG #ENGvIND  https://t.co/FyWRKEFNlY,en,"['babarazam𓃵', 'kingkohli', 'viratkohli𓃵', 'viratkohli', 'india', 'pakistan', 'cricket', 'indvseng', 'engvind']"
1911,1547870300481921025,1547870300481921025,1657876012000.0,2022-07-15 09:06:52,Top 10 Best Smartwatch Under 10000 In India 2022 Good Deal   https://t.co/Rc4nRa9PNY  #Smartwatch #India  #watch,en,"['smartwatch', 'india', 'watch']"
1912,1547870254142894080,1547870254142894080,1657876001000.0,2022-07-15 09:06:41,7 Best Places to Visit in #Uttarakhand in #November #tusktravel #india #tourism  https://t.co/pIwyc6Jeuv,en,"['uttarakhand', 'november', 'tusktravel', 'india', 'tourism']"
1913,1547870162337947650,1547870162337947650,1657875979000.0,2022-07-15 09:06:19,Congratulations to All Indian for Achieving this Milestone...... #अबकी_बार_80_पार  #India  https://t.co/xRcZdrzYLU,en,"['अबकी_बार_80_पार', 'india']"
1914,1547870131870928896,1547870131870928896,1657875972000.0,2022-07-15 09:06:12,Pan-India blockbuster '#PushpaTheRise' may have released more than a year ago but the #AlluArjun (@alluarjun) starrer continues to set new highs in the popularity stakes. The movie has achieved yet another record by becoming the first ever album in #India to hit 5 billion views.  https://t.co/pIL0OULcFi,en,"['pushpatherise', 'alluarjun', 'india']"
1915,1547870117379260416,1547870117379260416,1657875968000.0,2022-07-15 09:06:08,"I Salute the bravery &amp; Sacrifice of Goan rebels during Cuncolim Revolt as we observe ""Chieftain Martyrs Day"" in Goa. This revolt was the first fight waged in th entire country against colonial rulers. #RameshTawadkar4Canacona #chieftainmartyrsday #Cuncolim #Canacona #Goa #India  https://t.co/dLuh0aBZPX",en,"['rameshtawadkar4canacona', 'chieftainmartyrsday', 'cuncolim', 'canacona', 'goa', 'india']"
1916,1547870104104226816,1547870104104226816,1657875965000.0,2022-07-15 09:06:05,#nifty #niftyOptions #trading #OptionsTrading #optionbuying #banknifty traded nifty quick and fast caught intraday nifty 30/40 Points in quick time rather than waiting whole day for the trade. #india #stockmarkets  https://t.co/66m90anUMR,en,"['nifty', 'niftyoptions', 'trading', 'optionstrading', 'optionbuying', 'banknifty', 'india', 'stockmarkets']"
1917,1547870048970149888,1547870048970149888,1657875952000.0,2022-07-15 09:05:52,"The PIE Index 2020-21: Measuring the Health of Primary and Secondary #Education Systems in India  This #SpecialReport by @tanmay_devi, Rhea Shah and Vanshika Surana measures the health of the early #education system in #India.  @orfonline @ORF_CNED    https://t.co/h3nNvsSPvA",en,"['education', 'specialreport', 'education', 'india']"
1918,1547869848344346624,1547869848344346624,1657875904000.0,2022-07-15 09:05:04,"When it is a question of eating your fresh fruits or drinking the natural and fresh juices, it is just the balance you need!  #anusayafresh #abboutus #india #exports #gourmetfoods #findyourbalance #healthyfood #juices #nopreservatives #fresh #fruits #healthyfood #orange  https://t.co/Gc33vWwU1E",en,"['anusayafresh', 'abboutus', 'india', 'exports', 'gourmetfoods', 'findyourbalance', 'healthyfood', 'juices', 'nopreservatives', 'fresh', 'fruits', 'healthyfood', 'orange']"
1919,1547869843222695937,1547869843222695937,1657875903000.0,2022-07-15 09:05:03,BMW G 310 RR India launch price Rs 2.85 lakh #bmw #India #lakh #Launch #price  https://t.co/zYB4Gkxp10  https://t.co/26qJswoR1f,in,"['bmw', 'india', 'lakh', 'launch', 'price']"
1920,1547869830962991104,1547869830962991104,1657875900000.0,2022-07-15 09:05:00,.@abhijit227 assesses the possibilities of #maritime partnerships between #India and #SouthKorea.  https://t.co/JHEDsk0YTd,en,"['maritime', 'india', 'southkorea']"
1921,1547869722980810752,1547869722980810752,1657875874000.0,2022-07-15 09:04:34,"I visited Goa, They said we are mini MIAMI. I visited Manali. They said we are mini SWITZERLAND. I visited Alleppey, Kerala. They said we are mini VENICE,Italy. I visited Coorg, Karnataka. They said we are mini SCOTLAND. #India  Is it because we as a country are west-obsessed?",en,['india']
1922,1547869688494825473,1547869688494825473,1657875866000.0,2022-07-15 09:04:26,Perhaps the most significant (in terms of whole of government approach and systemic transformation) #climateaction plan coming out of #India from the state of #TamilNadu.  Guidance Tamil Nadu  https://t.co/IXRFDy0HAG,en,"['climateaction', 'india', 'tamilnadu']"
1923,1547869683864350720,1547869683864350720,1657875865000.0,2022-07-15 09:04:25,#India @rashtrapatibhvn  https://t.co/txXhPHnlGG,qme,['india']
1924,1547869558265880576,1547869558265880576,1657875835000.0,2022-07-15 09:03:55,Well-marked low over NE AS can become a depression on Saturday before weakening Sunday &amp; Monday. Areas of heavier rain possible in parts of #Pakistan into Sunday. Low near #Odisha coast fades this weekend with monsoon trough to lift into N #India next week.  https://t.co/GHitCIPeXe,en,"['pakistan', 'odisha', 'india']"
1925,1547869320856109059,1547869320856109059,1657875778000.0,2022-07-15 09:02:58,"🇮🇳 बिटकॉइन(BTC) आर्बिट्रेज संभावना ‼   ✅BestAsk Exchange:Wazirx   ⬇Price (BUY): 1BTC = 1,670,789 INR   ✅BestBid Exchange:Zebpay   ⬆Price (SELL): 1BTC = 1,736,090 INR  💰💴Trading Profit💴💰65,301 INR #Bitcoin #BTC #India #BTCINR #Arbitrage",en,"['bitcoin', 'btc', 'india', 'btcinr', 'arbitrage']"
1926,1547869286840283136,1547869286840283136,1657875770000.0,2022-07-15 09:02:50,"Lion Capital of Emperor #Ashoka In Sarnath (1860s) . It was originally placed on the top of the #AshokaPillar by the Emperor Ashoka Maurya, in about 250 BCE during his rule over the #Maurya Empire. It was adopted as the official #emblem of #India in 1950. @ErGulzar_ @Fact  https://t.co/6GIo8tYF7d",en,"['ashoka', 'ashokapillar', 'maurya', 'emblem', 'india']"
1927,1547869214362415110,1547869214362415110,1657875753000.0,2022-07-15 09:02:33,#Policymakers in #India are dissatisfied that #phonepe and #GooglePay handle 8 out of 10 #UPI transactions Click to Read 👇🏽🤳  https://t.co/V408pIPT2v  @Thinkwithniche @DailyhuntApp #twitter @UPI_NPCI @_DigitalIndia  https://t.co/Rqckq8mEge,en,"['policymakers', 'india', 'phonepe', 'googlepay', 'upi', 'twitter']"
1928,1547869189108445185,1547869189108445185,1657875747000.0,2022-07-15 09:02:27,Dalai Lama travels to remote Ladakh region bordering China - #international #dalai_lama #ladakh #region #china #india  https://t.co/6lxldbgx1n,in,"['international', 'dalai_lama', 'ladakh', 'region', 'china', 'india']"
1929,1547869178903683074,1547869178903683074,1657875744000.0,2022-07-15 09:02:24,Dalai Lama reiser til den avsidesliggende Ladakh-regionen som grenser til Kina - #india #international #ladakh #region  https://t.co/0xmEphJxbs,no,"['india', 'international', 'ladakh', 'region']"
1930,1547869034963558403,1547869034963558403,1657875710000.0,2022-07-15 09:01:50,"""We have managed 8117 days without an LDI"" says Mr. Nitin Gangadhar, Director of Operations India, @Freudenberg Filtration Technologies  https://t.co/sLSN2A9VR4 #LDI #LostDaysIncident #workfloor #production #India #humansafety #industrial  #pharmaceutical #automotive #fabrication",en,"['ldi', 'lostdaysincident', 'workfloor', 'production', 'india', 'humansafety', 'industrial', 'pharmaceutical', 'automotive', 'fabrication']"
1931,1547868990621761538,1547868990621761538,1657875700000.0,2022-07-15 09:01:40,"ha, so #america gave #india a waiver for CAATSA so they can buy S-400's without breaking the #sanctions..   not that it would matter or that they need it, India would of done it anyway.  no really this is so American can save face and not have someone breaking their sanctions lol",en,"['america', 'india', 'sanctions']"
1932,1547868778490302471,1547868778490302471,1657875649000.0,2022-07-15 09:00:49,"Zarif Chishti Baba was a 28-year-old Sufi preacher who was gunned down in #India this week, known for his hacks on ‘how to live a life above 100 years'. A 28-year-old Afghan Sufi preacher was staying in India for the past four years. #theCivileyes  https://t.co/BJ7bsKhHy5",en,"['india', 'thecivileyes']"
1933,1547868720340815872,1547868720340815872,1657875635000.0,2022-07-15 09:00:35,KL Rahul is the only Indian batter to score an ODI century in the last two years 👏  #ENGvsIND #Cricket #KLRahul #India  https://t.co/Xkb1Dbm4iM,en,"['engvsind', 'cricket', 'klrahul', 'india']"
1934,1547868691320057858,1547868691320057858,1657875628000.0,2022-07-15 09:00:28,Now i fell like #india is not a democratic country we are under dictatorship. @AdvMamtaSharma @anubha1812 @PMOIndia @gaurav5pandey @ArvindKejriwal @Architguptajii,en,['india']
1935,1547868646483324928,1547868646483324928,1657875617000.0,2022-07-15 09:00:17,#BREAKING  #IndianArmy shooting a video of #Chinese army at the border today.  #India #IndianArmyPeoplesArmy #brothers #BigBrother #Tibet #freetibet #BreakingNews #border #MEMES  https://t.co/pJrYgnyulX,en,"['breaking', 'indianarmy', 'chinese', 'india', 'indianarmypeoplesarmy', 'brothers', 'bigbrother', 'tibet', 'freetibet', 'breakingnews', 'border', 'memes']"
1936,1547868628590006272,1547868628590006272,1657875613000.0,2022-07-15 09:00:13,"#India, near #Porbandar: #ICON model (#DWD) expected #heavy rain with max. 262mm within 24 Std. hours until 16.07.2022 - 07:00 UTC - Morgen #Starkregen und #Unwetter in #India erwartet (#Extremwetter).  https://t.co/5dDVCS1Hlw",en,"['india', 'porbandar', 'icon', 'dwd', 'heavy', 'starkregen', 'unwetter', 'india', 'extremwetter']"
1937,1547868620398571520,1547868620398571520,1657875611000.0,2022-07-15 09:00:11,"📣 Nuovo Podcast! ""Upanayana rituale di iniziazione"" su @Spreaker #cicli_della_vita #india #maya_bosco #radio_esoterica #rituali #rituali_di_nascita #tempio_della_cartomanzia #upanayana  https://t.co/oU5mHbIWjm",it,"['cicli_della_vita', 'india', 'maya_bosco', 'radio_esoterica', 'rituali', 'rituali_di_nascita', 'tempio_della_cartomanzia', 'upanayana']"
1938,1547868590677770240,1547868590677770240,1657875604000.0,2022-07-15 09:00:04,"Xiaomi India elevates Murlikrishnan B to president, Raghu Reddy made sales head #Xiaomi #XiaomiIndia #RaghuReddy #MurlikrishnanB #India #Oppo #ConsumerElectronics #Smartphone #Appointments   https://t.co/UMtRFk0Xfr",tl,"['xiaomi', 'xiaomiindia', 'raghureddy', 'murlikrishnanb', 'india', 'oppo', 'consumerelectronics', 'smartphone', 'appointments']"
1939,1547868502442201089,1547868502442201089,1657875583000.0,2022-07-15 08:59:43,Breaking News  US provides India with CAATSA waiver. Now India can buy Russian S-400 systems freely.  India never succumbed to pressure of USA &amp; it is win for India's diplomacy.  #India,en,['india']
1940,1547868479776178179,1547868479776178179,1657875578000.0,2022-07-15 08:59:38,Read our latest “Wedding Special Issue: July - August 2022”  https://t.co/euxQhDJQV7  @AmazingThailand @TAT_NewDelhi @BahrainTourism @TourismMalaysia @TurkeyIndia @tourism_delhi @maha_tourism @Tourism_Punjab @my_rajasthan @TourismGoa @KeralaTourism #tourism #India #wedding,en,"['tourism', 'india', 'wedding']"
1941,1547868359798112260,1547868359798112260,1657875549000.0,2022-07-15 08:59:09,Why aren't we talking about Hamid Ansari rather then National Emblem?  Should this news explode?!  WHAT IS HAPPENING #India #JEEStudentsWantsJustice,en,"['india', 'jeestudentswantsjustice']"
1942,1547868313350418432,1547868313350418432,1657875538000.0,2022-07-15 08:58:58,"Shamshera Title Track: रिलीज होते ही छाया ''शमशेरा'' का टाइटल ट्रैक, सुनकर होंगे रोंगटे खड़े  https://t.co/y6ZAyhcVUr #HindiNews #news #today #breaking #hindi #EnewsHindi #follow #report #india  https://t.co/EUbaoTBz5J",hi,"['hindinews', 'news', 'today', 'breaking', 'hindi', 'enewshindi', 'follow', 'report', 'india']"
1943,1547868306979241985,1547868306979241985,1657875537000.0,2022-07-15 08:58:57,Indian economy to grow 7.1-7.6% in current fiscal: Report  https://t.co/M8vcDDkkVM  #IndianEconomy #Economy #EconomyIndia #India,en,"['indianeconomy', 'economy', 'economyindia', 'india']"
1944,1547868277724282885,1547868277724282885,1657875530000.0,2022-07-15 08:58:50, https://t.co/LKLB06uK9S  বিদেশ থেকে আগত যাত্রীদের জন্য গাইডলাইন জারি ভারতের  #monkeypox #india #kerala #guideline #indiangovt #delhi #centre #health #screening #test,bn,"['monkeypox', 'india', 'kerala', 'guideline', 'indiangovt', 'delhi', 'centre', 'health', 'screening', 'test']"
1945,1547868239530958849,1547868239530958849,1657875520000.0,2022-07-15 08:58:40,"INDIA-SPECIFIC CAATSA: अमेरिका ने दी भारत को बड़ी छूट,रूस को भी होगा फायदा  https://t.co/rnsGMPz70U #america #india #USHouseOfRepresentatives #RoKhanna  https://t.co/saOG4GWdRS",hi,"['america', 'india', 'ushouseofrepresentatives', 'rokhanna']"
1946,1547868199508938752,1547868199508938752,1657875511000.0,2022-07-15 08:58:31,"The #IT spending in #India is likely to reach $114.9 billion in 2022, growing 7.7 per cent from last year, a Gartner reports said.  https://t.co/hOCVhAgo7q",en,"['it', 'india']"
1947,1547868164041875458,1547868164041875458,1657875502000.0,2022-07-15 08:58:22,சிங்கப்பூர் ஓபன் | அரையிறுதிக்கு முன்னேறினார் பி.வி. சிந்து #India #Badminton #Sports #PVSindhu #SingaporeOpen   https://t.co/jSaRvdqTyR,ta,"['india', 'badminton', 'sports', 'pvsindhu', 'singaporeopen']"
1948,1547868138431164416,1547868138431164416,1657875496000.0,2022-07-15 08:58:16,Delhi court grants bail to Alt News founder Mohammed Zubair in 2018 tweet case  #MohammedZubair #AltNews #India #Delhi    https://t.co/JDiLsCBq3O,en,"['mohammedzubair', 'altnews', 'india', 'delhi']"
1949,1547868130030288896,1547868130030288896,1657875494000.0,2022-07-15 08:58:14,Vacuum #Cleaner &amp; #Tyre Inflator With Pressure Gauge. #MotorHunk #CarAccessories #AutoAccessories #AutoStore #India ✅Offers and ✅Discount! ✓Free Shipping &amp; ✓COD. Order Now:  https://t.co/6xcdpNTQ8w  https://t.co/h5StALb0j4,en,"['cleaner', 'tyre', 'motorhunk', 'caraccessories', 'autoaccessories', 'autostore', 'india']"
